FID,AREA,PERIMETER,FIRE_,FIRE_ID,LAT,LONG,DATE,JULIAN,GMT,BT4TEMP,BT5TEMP,SRC,SAT_SRC,CONF
70676,0,0,70677,760434,47.6908417,-96.6336975,10/20/2015 0:00:00,293,2000,340.3999939,283.7999878,rsac,S-NPP,Nominal
70822,0,0,70823,53730,47.6848106,-94.6867981,3/10/2015 0:00:00,69,2003,326.7000122,278.8999939,rsac,S-NPP,Nominal
70834,0,0,70835,700380,47.6838989,-95.9516983,9/1/2015 0:00:00,244,1839,352.8999939,305.8999939,rsac,S-NPP,Nominal
70844,0,0,70845,136907,47.6830711,-95.6093979,4/23/2015 0:00:00,113,1937,332,296.7000122,rsac,S-NPP,Nominal
70859,0,0,70860,122788,47.6820793,-92.8864975,4/18/2015 0:00:00,108,1931,349.6000061,310.8999939,rsac,S-NPP,Nominal
70866,0,0,70867,53146,47.6816406,-94.6846008,3/10/2015 0:00:00,69,2003,337.3999939,279,rsac,S-NPP,Nominal
70887,0,0,70888,700861,47.6798401,-95.9496994,9/1/2015 0:00:00,244,1839,338.7999878,300.2999878,rsac,S-NPP,Nominal
70912,0,0,70913,123270,47.6781311,-92.8856964,4/18/2015 0:00:00,108,1931,342.6000061,297.3999939,rsac,S-NPP,Nominal
70914,0,0,70915,201255,47.6778488,-95.6119995,5/26/2015 0:00:00,146,1918,337.7000122,277.7999878,rsac,S-NPP,Nominal
70924,0,0,70925,203206,47.6771088,-95.6171036,5/26/2015 0:00:00,146,1918,347.8999939,278.6000061,rsac,S-NPP,Nominal
70942,0,0,70943,203989,47.6752892,-95.6057968,5/26/2015 0:00:00,146,1918,336.2999878,276.5,rsac,S-NPP,Nominal
70951,0,0,70952,203169,47.6745491,-95.6110001,5/26/2015 0:00:00,146,1918,349.7000122,280,rsac,S-NPP,Nominal
70960,0,0,70961,203313,47.6738205,-95.6160965,5/26/2015 0:00:00,146,1918,338.1000061,279.5,rsac,S-NPP,Nominal
70972,0,0,70973,543546,47.6728897,-96.2167969,8/4/2015 0:00:00,216,1905,327,297,rsac,S-NPP,Nominal
71004,0,0,71005,775787,47.6689682,-91.0496979,11/2/2015 0:00:00,306,1916,328.7999878,285.1000061,rsac,S-NPP,Nominal
71020,0,0,71021,466694,47.6673698,-96.3434982,7/9/2015 0:00:00,190,1853,340.5,290.5,rsac,S-NPP,Nominal
71035,0,0,71036,99241,47.665451,-96.0091019,4/4/2015 0:00:00,94,1854,341.7000122,279.2000122,rsac,S-NPP,Nominal
71068,0,0,71069,775580,47.6608315,-91.0546036,11/2/2015 0:00:00,306,1916,344,285.8999939,rsac,S-NPP,Nominal
71090,0,0,71091,44261,47.6580009,-92.0646973,2/28/2015 0:00:00,59,1951,333.2999878,267.7999878,rsac,S-NPP,Nominal
71130,0,0,71131,776652,47.6536293,-91.060997,11/3/2015 0:00:00,307,1857,339.8999939,286.2000122,rsac,S-NPP,Nominal
71136,0,0,71137,195667,47.6528893,-94.2453003,5/23/2015 0:00:00,143,1834,338.7000122,297.6000061,rsac,S-NPP,Nominal
71140,0,0,71141,619634,47.6522598,-96.6483994,8/20/2015 0:00:00,232,1905,349.7999878,306,rsac,S-NPP,Nominal
71146,0,0,71147,144668,47.6515999,-95.8339005,4/26/2015 0:00:00,116,2021,338.6000061,302.7000122,rsac,S-NPP,Nominal
71150,0,0,71151,617068,47.6512604,-96.653801,8/20/2015 0:00:00,232,1905,343.7000122,304.5,rsac,S-NPP,Nominal
71152,0,0,71153,777523,47.6510887,-91.0548019,11/3/2015 0:00:00,307,1857,335.2999878,284.3999939,rsac,S-NPP,Nominal
71158,0,0,71159,757630,47.6505394,-96.3442993,10/19/2015 0:00:00,292,2019,341.6000061,291.2000122,rsac,S-NPP,Nominal
71160,0,0,71161,777369,47.6503487,-91.0598984,11/3/2015 0:00:00,307,1857,334.2999878,285.3999939,rsac,S-NPP,Nominal
71167,0,0,71168,760069,47.6500092,-96.3403015,10/19/2015 0:00:00,292,2019,336.5,291.2999878,rsac,S-NPP,Nominal
71169,0,0,71170,758116,47.6499405,-96.3470001,10/19/2015 0:00:00,292,2019,336.3999939,290.7000122,rsac,S-NPP,Nominal
71181,0,0,71182,776448,47.6489487,-91.0586014,11/2/2015 0:00:00,306,1916,346.7000122,288.6000061,rsac,S-NPP,Nominal
71211,0,0,71212,759864,47.6445389,-96.3376007,10/19/2015 0:00:00,292,2019,339,293.5,rsac,S-NPP,Nominal
71213,0,0,71214,758526,47.6444397,-96.3442993,10/19/2015 0:00:00,292,2019,343.8999939,292.5,rsac,S-NPP,Nominal
71221,0,0,71222,759169,47.6439095,-96.3402023,10/19/2015 0:00:00,292,2019,345.1000061,293.1000061,rsac,S-NPP,Nominal
71259,0,0,71260,140116,47.6396408,-95.5455017,4/25/2015 0:00:00,115,1859,344.3999939,297.7999878,rsac,S-NPP,Nominal
71264,0,0,71265,192601,47.6389618,-93.0394974,5/22/2015 0:00:00,142,1853,325,297.5,rsac,S-NPP,Nominal
71266,0,0,71267,138429,47.6385994,-95.5511017,4/25/2015 0:00:00,115,1859,329.3999939,297.1000061,rsac,S-NPP,Nominal
71278,0,0,71279,141497,47.6358719,-96.1678009,4/26/2015 0:00:00,116,2021,339.3999939,292.2000122,rsac,S-NPP,Nominal
71284,0,0,71285,139305,47.6351814,-95.5496979,4/25/2015 0:00:00,115,1859,328,295.8999939,rsac,S-NPP,Nominal
71295,0,0,71296,549474,47.6336594,-95.8953018,8/6/2015 0:00:00,218,841,313.2000122,285.2999878,rsac,S-NPP,Nominal
71330,0,0,71331,147077,47.6297417,-96.1677017,4/26/2015 0:00:00,116,2021,367,296.2000122,rsac,S-NPP,Nominal
71365,0,0,71366,152941,47.6271896,-91.339798,4/29/2015 0:00:00,119,1924,345.2000122,293.2999878,rsac,S-NPP,Nominal
71369,0,0,71370,153364,47.6269684,-91.3422012,4/29/2015 0:00:00,119,1744,337.6000061,286.2999878,rsac,S-NPP,Nominal
71390,0,0,71391,139637,47.6241989,-95.2305984,4/25/2015 0:00:00,115,1859,325.6000061,293.6000061,rsac,S-NPP,Nominal
71495,0,0,71496,191412,47.6132011,-90.9655991,5/21/2015 0:00:00,141,1912,345.3999939,302.3999939,rsac,S-NPP,Nominal
71525,0,0,71526,193788,47.6075401,-96.4047012,5/22/2015 0:00:00,142,2034,340.2999878,294.2999878,rsac,S-NPP,Nominal
71536,0,0,71537,192918,47.6027298,-96.3905029,5/22/2015 0:00:00,142,1853,333.8999939,302.2000122,rsac,S-NPP,Nominal
71537,0,0,71538,193347,47.6021614,-96.4112015,5/22/2015 0:00:00,142,2034,341.8999939,295.2000122,rsac,S-NPP,Nominal
71538,0,0,71539,192938,47.6020508,-96.4019012,5/22/2015 0:00:00,142,2034,367,297.1000061,rsac,S-NPP,Nominal
71544,0,0,71545,193617,47.6005783,-96.4048996,5/22/2015 0:00:00,142,2034,367,301.7000122,rsac,S-NPP,Nominal
71570,0,0,71571,193768,47.5951004,-96.4020996,5/22/2015 0:00:00,142,2034,367,298.1000061,rsac,S-NPP,Nominal
71576,0,0,71577,191885,47.5936203,-96.405098,5/22/2015 0:00:00,142,2034,354.7999878,297.2000122,rsac,S-NPP,Nominal
71580,0,0,71581,192409,47.5933189,-96.3863983,5/22/2015 0:00:00,142,2034,349.7000122,295.3999939,rsac,S-NPP,Nominal
71581,0,0,71582,409224,47.5932693,-95.3237991,7/4/2015 0:00:00,185,900,299.2000122,284,rsac,S-NPP,Nominal
71631,0,0,71632,193461,47.58815,-96.402298,5/22/2015 0:00:00,142,2034,355.3999939,298.1000061,rsac,S-NPP,Nominal
71637,0,0,71638,192025,47.5880318,-96.3929977,5/22/2015 0:00:00,142,2034,348.8999939,304.3999939,rsac,S-NPP,Nominal
71642,0,0,71643,191795,47.5879211,-96.3837967,5/22/2015 0:00:00,142,2034,367,300.7999878,rsac,S-NPP,Nominal
71658,0,0,71659,191556,47.5866699,-96.4052963,5/22/2015 0:00:00,142,2034,340.1000061,298.2999878,rsac,S-NPP,Nominal
71660,0,0,71661,192136,47.5865097,-96.3958969,5/22/2015 0:00:00,142,2034,354.6000061,302.6000061,rsac,S-NPP,Nominal
71661,0,0,71662,192770,47.5863495,-96.3865967,5/22/2015 0:00:00,142,2034,367,304.7000122,rsac,S-NPP,Nominal
71664,0,0,71665,122643,47.5852203,-92.9078979,4/18/2015 0:00:00,108,1751,328.8999939,287.7999878,rsac,S-NPP,Nominal
71679,0,0,71680,150041,47.5817719,-96.2061996,4/28/2015 0:00:00,118,1943,341.5,298.3999939,rsac,S-NPP,Nominal
71727,0,0,71728,95125,47.5773506,-96.2309036,4/3/2015 0:00:00,93,1913,341.8999939,283.2000122,rsac,S-NPP,Nominal
71965,0,0,71966,66610,47.5718689,-94.3893967,3/18/2015 0:00:00,77,1913,328.1000061,271.1000061,rsac,S-NPP,Nominal
72034,0,0,72035,152356,47.5706482,-96.2268982,4/29/2015 0:00:00,119,1924,343.7000122,297.6000061,rsac,S-NPP,Nominal
72116,0,0,72117,604115,47.569519,-92.6278,8/18/2015 0:00:00,230,816,299.7999878,285.1000061,rsac,S-NPP,Nominal
72239,0,0,72240,152292,47.5680389,-96.2205963,4/29/2015 0:00:00,119,1924,344.6000061,298.2000122,rsac,S-NPP,Nominal
72261,0,0,72262,301385,47.5675316,-92.620697,6/27/2015 0:00:00,178,751,299.8999939,286.3999939,rsac,S-NPP,Nominal
72269,0,0,72270,152943,47.5673218,-96.2258987,4/29/2015 0:00:00,119,1924,367,342.7999878,rsac,S-NPP,Nominal
72283,0,0,72284,122440,47.56707,-92.6258011,4/17/2015 0:00:00,107,823,299.3999939,277.3999939,rsac,S-NPP,Nominal
72304,0,0,72305,609057,47.5662384,-92.6288986,8/18/2015 0:00:00,230,816,296,284.8999939,rsac,S-NPP,Nominal
72318,0,0,72319,152366,47.5647011,-96.2197037,4/29/2015 0:00:00,119,1924,353.3999939,303.5,rsac,S-NPP,Nominal
72324,0,0,72325,153203,47.5639801,-96.2248993,4/29/2015 0:00:00,119,1924,337,305.1000061,rsac,S-NPP,Nominal
72369,0,0,72370,105663,47.5587006,-95.963501,4/9/2015 0:00:00,99,1900,343.7000122,300.2999878,rsac,S-NPP,Nominal
72514,0,0,72515,134176,47.5436897,-95.7742004,4/22/2015 0:00:00,112,1956,340,291.5,rsac,S-NPP,Nominal
72522,0,0,72523,134788,47.542881,-95.7736969,4/22/2015 0:00:00,112,1956,340,292.7000122,rsac,S-NPP,Nominal
72561,0,0,72562,756802,47.53479,-96.6119995,10/18/2015 0:00:00,291,1857,331.6000061,293.2000122,rsac,S-NPP,Nominal
72562,0,0,72563,756059,47.5346794,-96.6138992,10/18/2015 0:00:00,291,1857,330.2000122,293.7999878,rsac,S-NPP,Nominal
72613,0,0,72614,148138,47.530159,-96.2359009,4/27/2015 0:00:00,117,2002,341,295.8999939,rsac,S-NPP,Nominal
72691,0,0,72692,288928,47.5140495,-94.9869003,6/26/2015 0:00:00,177,810,295.1000061,284.2000122,rsac,S-NPP,Nominal
72701,0,0,72702,152871,47.5130081,-96.2425003,4/29/2015 0:00:00,119,1924,331.6000061,302.2999878,rsac,S-NPP,Low
72710,0,0,72711,272863,47.5123787,-94.9886017,6/24/2015 0:00:00,175,848,296.2999878,277.2000122,rsac,S-NPP,Nominal
72721,0,0,72722,667990,47.5110397,-95.0856018,8/26/2015 0:00:00,238,1852,337.8999939,296.2000122,rsac,S-NPP,Nominal
72722,0,0,72723,673068,47.5108414,-95.0838013,8/26/2015 0:00:00,238,1852,335.2000122,297.2999878,rsac,S-NPP,Nominal
72768,0,0,72769,796294,47.5019798,-96.280899,11/24/2015 0:00:00,328,1903,327.5,272,rsac,S-NPP,Nominal
72777,0,0,72778,796482,47.5010109,-96.2862015,11/24/2015 0:00:00,328,1903,346.1000061,277.6000061,rsac,S-NPP,Nominal
72807,0,0,72808,735930,47.4952888,-91.9319992,10/6/2015 0:00:00,279,1922,330.7000122,290,rsac,S-NPP,Nominal
72811,0,0,72812,736767,47.4946098,-91.939003,10/6/2015 0:00:00,279,1922,340.6000061,293.5,rsac,S-NPP,Nominal
72812,0,0,72813,736743,47.4942207,-91.933403,10/6/2015 0:00:00,279,1742,350.7999878,286.5,rsac,S-NPP,Nominal
72814,0,0,72815,736111,47.4933815,-91.9338989,10/6/2015 0:00:00,279,1742,353.7999878,286.7999878,rsac,S-NPP,Nominal
72822,0,0,72823,735858,47.4916496,-91.9409027,10/6/2015 0:00:00,279,1742,336,285.2000122,rsac,S-NPP,Nominal
72826,0,0,72827,737278,47.4908295,-91.9492035,10/7/2015 0:00:00,280,1904,325,288.1000061,rsac,S-NPP,Nominal
72828,0,0,72829,735700,47.4907799,-91.9412994,10/6/2015 0:00:00,279,1742,332.6000061,285.3999939,rsac,S-NPP,Nominal
72829,0,0,72830,735755,47.4907684,-91.9382019,10/6/2015 0:00:00,279,1922,341.8999939,308.8999939,rsac,S-NPP,Nominal
72956,0,0,72957,94298,47.4736214,-92.4163971,4/3/2015 0:00:00,93,1912,329.2999878,278.8999939,rsac,S-NPP,Nominal
72957,0,0,72958,115748,47.4734993,-94.9384003,4/15/2015 0:00:00,105,1847,334.6000061,302.3999939,rsac,S-NPP,Nominal
72967,0,0,72968,161929,47.4722786,-96.1085968,5/5/2015 0:00:00,125,1912,367,307.2999878,rsac,S-NPP,Nominal
72982,0,0,72983,95223,47.4702415,-92.4154968,4/3/2015 0:00:00,93,1912,328.3999939,281.6000061,rsac,S-NPP,Nominal
72988,0,0,72989,50198,47.4697189,-95.3029022,3/8/2015 0:00:00,67,734,298.2999878,267.8999939,rsac,S-NPP,Nominal
72995,0,0,72996,161971,47.4690094,-96.107399,5/5/2015 0:00:00,125,1912,339.5,309,rsac,S-NPP,Nominal
72999,0,0,73000,117632,47.4686813,-96.2867966,4/15/2015 0:00:00,105,1847,333.2000122,292.2999878,rsac,S-NPP,Nominal
73242,0,0,73243,158760,47.4477386,-94.7360992,5/2/2015 0:00:00,122,1828,341.2000122,292.1000061,rsac,S-NPP,Nominal
73270,0,0,73271,158070,47.4460182,-94.7427979,5/2/2015 0:00:00,122,1828,340.3999939,292.3999939,rsac,S-NPP,Nominal
73274,0,0,73275,157652,47.4458389,-94.7357025,5/2/2015 0:00:00,122,1828,343.8999939,293,rsac,S-NPP,Nominal
73275,0,0,73276,146316,47.4457703,-96.4147034,4/26/2015 0:00:00,116,1841,343.1000061,308.1000061,rsac,S-NPP,Nominal
73279,0,0,73280,753655,47.4456596,-95.7912979,10/16/2015 0:00:00,289,1935,339.6000061,283.3999939,rsac,S-NPP,Nominal
73298,0,0,73299,158231,47.4440804,-94.7424011,5/2/2015 0:00:00,122,1828,333.8999939,291.3999939,rsac,S-NPP,Nominal
73347,0,0,73348,450548,47.4396095,-96.8003998,7/8/2015 0:00:00,189,925,296.2999878,281.8999939,rsac,S-NPP,Nominal
73348,0,0,73349,598712,47.4393997,-95.485199,8/17/2015 0:00:00,229,835,321.2999878,282.2000122,rsac,S-NPP,Nominal
73374,0,0,73375,761223,47.4344902,-96.2316971,10/20/2015 0:00:00,293,2000,354.2999878,279.6000061,rsac,S-NPP,Nominal
73382,0,0,73383,190457,47.4332886,-95.8190994,5/21/2015 0:00:00,141,1912,344.1000061,301.6000061,rsac,S-NPP,Nominal
73393,0,0,73394,190572,47.4308395,-95.8128967,5/21/2015 0:00:00,141,1912,345.5,309.5,rsac,S-NPP,Nominal
73397,0,0,73398,190886,47.4300308,-95.8179016,5/21/2015 0:00:00,141,1912,367,359.7999878,rsac,S-NPP,Nominal
73398,0,0,73399,741614,47.4297791,-96.0692978,10/11/2015 0:00:00,284,1929,367,348,rsac,S-NPP,Nominal
73399,0,0,73400,761417,47.4295807,-96.231102,10/20/2015 0:00:00,293,2000,347.6000061,282.2000122,rsac,S-NPP,Nominal
73400,0,0,73401,760667,47.4291496,-96.2390976,10/20/2015 0:00:00,293,2000,340.7000122,280.5,rsac,S-NPP,Nominal
73406,0,0,73407,190533,47.4275589,-95.8116989,5/21/2015 0:00:00,141,1912,335,298.6000061,rsac,S-NPP,Nominal
73412,0,0,73413,190649,47.4267502,-95.816803,5/21/2015 0:00:00,141,1912,367,300.2999878,rsac,S-NPP,Nominal
73413,0,0,73414,740829,47.4262886,-96.0683975,10/11/2015 0:00:00,284,1929,339,308,rsac,S-NPP,Nominal
73414,0,0,73415,190667,47.4259491,-95.8432007,5/21/2015 0:00:00,141,1912,346.3999939,302.8999939,rsac,S-NPP,Nominal
73416,0,0,73417,537806,47.4253807,-95.1081009,8/2/2015 0:00:00,214,1943,333.3999939,293.6000061,rsac,S-NPP,Nominal
73424,0,0,73425,190708,47.423481,-95.8155975,5/21/2015 0:00:00,141,1912,345.8999939,301,rsac,S-NPP,Nominal
73425,0,0,73426,190917,47.4226913,-95.8421021,5/21/2015 0:00:00,141,1912,332.5,298,rsac,S-NPP,Nominal
73426,0,0,73427,191104,47.4226685,-95.8207016,5/21/2015 0:00:00,141,1912,338.3999939,303.3999939,rsac,S-NPP,Nominal
73430,0,0,73431,770801,47.4223595,-96.7190018,10/27/2015 0:00:00,300,1929,333.7999878,290.2000122,rsac,S-NPP,Nominal
73434,0,0,73435,190459,47.4218712,-95.8470993,5/21/2015 0:00:00,141,1912,330.2999878,298.3999939,rsac,S-NPP,Nominal
73435,0,0,73436,770108,47.4216614,-96.7246017,10/27/2015 0:00:00,300,1929,341.5,293.7000122,rsac,S-NPP,Nominal
73444,0,0,73445,190763,47.4202118,-95.8144989,5/21/2015 0:00:00,141,1912,342.6000061,298.8999939,rsac,S-NPP,Nominal
73447,0,0,73448,190811,47.4194107,-95.8408966,5/21/2015 0:00:00,141,1912,338.2999878,295.3999939,rsac,S-NPP,Nominal
73448,0,0,73449,191056,47.4193993,-95.8195038,5/21/2015 0:00:00,141,1912,350.2000122,307.7999878,rsac,S-NPP,Nominal
73450,0,0,73451,191331,47.4185791,-95.8246002,5/21/2015 0:00:00,141,1912,353.1000061,298.7999878,rsac,S-NPP,Nominal
73464,0,0,73465,190658,47.4161415,-95.839798,5/21/2015 0:00:00,141,1912,331.3999939,298.2999878,rsac,S-NPP,Nominal
73473,0,0,73474,190930,47.4145012,-95.8284988,5/21/2015 0:00:00,141,1912,341.2999878,296.7000122,rsac,S-NPP,Nominal
73478,0,0,73479,190359,47.413681,-95.8336029,5/21/2015 0:00:00,141,1912,342.2999878,303,rsac,S-NPP,Nominal
73480,0,0,73481,735720,47.4130516,-95.7627029,10/6/2015 0:00:00,279,1923,331.2000122,292.6000061,rsac,S-NPP,Nominal
73484,0,0,73485,736257,47.4123497,-95.7679977,10/6/2015 0:00:00,279,1923,351.7000122,302.2000122,rsac,S-NPP,Nominal
73491,0,0,73492,191161,47.4104118,-95.8323975,5/21/2015 0:00:00,141,1912,351.3999939,299.8999939,rsac,S-NPP,Nominal
73543,0,0,73544,528204,47.4024887,-92.7833023,7/31/2015 0:00:00,212,713,297.7999878,282.7999878,rsac,S-NPP,Nominal
73564,0,0,73565,265280,47.39991,-92.3555984,6/23/2015 0:00:00,174,906,306.8999939,281.8999939,rsac,S-NPP,Nominal
73565,0,0,73566,263962,47.3996811,-92.3555984,6/23/2015 0:00:00,174,906,309.6000061,281.5,rsac,S-NPP,Nominal
73592,0,0,73593,729624,47.3963394,-94.4877014,9/22/2015 0:00:00,265,2026,347.7999878,285.1000061,rsac,S-NPP,Nominal
73601,0,0,73602,263306,47.3952408,-92.3583984,6/23/2015 0:00:00,174,906,302.2000122,281.3999939,rsac,S-NPP,Nominal
73604,0,0,73605,264862,47.3950119,-92.3583984,6/23/2015 0:00:00,174,906,297,281.5,rsac,S-NPP,Nominal
73645,0,0,73646,105194,47.3899117,-95.4916,4/9/2015 0:00:00,99,1900,348,298,rsac,S-NPP,Nominal
73651,0,0,73652,291883,47.3881683,-94.6966019,6/26/2015 0:00:00,177,1937,345.1000061,302.7999878,rsac,S-NPP,Nominal
73666,0,0,73667,206594,47.3843193,-95.9085007,5/27/2015 0:00:00,147,1859,337.1000061,303.5,rsac,S-NPP,Nominal
73671,0,0,73672,206865,47.3832207,-95.914299,5/27/2015 0:00:00,147,1859,332.8999939,305.7999878,rsac,S-NPP,Nominal
73673,0,0,73674,158710,47.382309,-96.1121979,5/2/2015 0:00:00,122,2008,331.2999878,299,rsac,S-NPP,Nominal
73676,0,0,73677,758829,47.3819084,-95.990799,10/19/2015 0:00:00,292,1839,335.5,294.2000122,rsac,S-NPP,Nominal
73680,0,0,73681,205547,47.3808594,-95.9070969,5/27/2015 0:00:00,147,1859,352,304.7999878,rsac,S-NPP,Nominal
73681,0,0,73682,758935,47.3805695,-95.9964981,10/19/2015 0:00:00,292,1839,341.7000122,306.2999878,rsac,S-NPP,Nominal
73683,0,0,73684,206015,47.3797684,-95.9129028,5/27/2015 0:00:00,147,1859,367,328.7000122,rsac,S-NPP,Nominal
73688,0,0,73689,205261,47.3774109,-95.9057007,5/27/2015 0:00:00,147,1859,347.2000122,307.1000061,rsac,S-NPP,Nominal
73690,0,0,73691,760054,47.3764801,-95.9943008,10/19/2015 0:00:00,292,1839,349.5,318,rsac,S-NPP,Nominal
73691,0,0,73692,205775,47.3763199,-95.9113998,5/27/2015 0:00:00,147,1859,338.1000061,305.7999878,rsac,S-NPP,Nominal
73694,0,0,73695,192465,47.3758316,-95.7389984,5/22/2015 0:00:00,142,1853,340.7000122,307.7000122,rsac,S-NPP,Nominal
73696,0,0,73697,757971,47.3751411,-96,10/19/2015 0:00:00,292,1839,339.2999878,293,rsac,S-NPP,Nominal
73699,0,0,73700,206035,47.3739586,-95.9042969,5/27/2015 0:00:00,147,1859,342.8999939,308,rsac,S-NPP,Nominal
73704,0,0,73705,757597,47.3723907,-95.9922028,10/19/2015 0:00:00,292,1839,333.7000122,293.7000122,rsac,S-NPP,Nominal
73706,0,0,73707,562995,47.3712387,-93.7415009,8/10/2015 0:00:00,222,906,299.7000122,284.8999939,rsac,S-NPP,Nominal
73707,0,0,73708,760291,47.3710518,-95.9979019,10/19/2015 0:00:00,292,1839,327.1000061,292.8999939,rsac,S-NPP,Nominal
73710,0,0,73711,206132,47.3705101,-95.9028015,5/27/2015 0:00:00,147,1859,340.7000122,300.7000122,rsac,S-NPP,Nominal
73713,0,0,73714,204617,47.3694191,-95.9085999,5/27/2015 0:00:00,147,1859,336.6000061,304,rsac,S-NPP,Nominal
73802,0,0,73803,162133,47.3563805,-96.2748032,5/5/2015 0:00:00,125,1912,345,305.1000061,rsac,S-NPP,Nominal
73864,0,0,73865,162537,47.3530998,-96.2735977,5/5/2015 0:00:00,125,1912,348.5,311.5,rsac,S-NPP,Nominal
73879,0,0,73880,162218,47.3498192,-96.2723999,5/5/2015 0:00:00,125,1912,341.3999939,307.2000122,rsac,S-NPP,Nominal
73890,0,0,73891,98376,47.3446693,-96.3419037,4/4/2015 0:00:00,94,1854,346.7000122,292.3999939,rsac,S-NPP,Nominal
73891,0,0,73892,108562,47.3441315,-95.7647018,4/10/2015 0:00:00,100,2022,346.7999878,289,rsac,S-NPP,Nominal
73897,0,0,73898,108680,47.3415794,-95.7657013,4/10/2015 0:00:00,100,2022,367,289.3999939,rsac,S-NPP,Nominal
73898,0,0,73899,108557,47.3415298,-95.7727966,4/10/2015 0:00:00,100,2022,367,290.5,rsac,S-NPP,Nominal
73900,0,0,73901,97185,47.3409882,-96.3403015,4/4/2015 0:00:00,94,1854,334.8999939,284.7999878,rsac,S-NPP,Nominal
73902,0,0,73903,740018,47.3409004,-95.8108978,10/10/2015 0:00:00,283,1948,345.7999878,280.2999878,rsac,S-NPP,Nominal
73914,0,0,73915,98514,47.3388596,-96.3395004,4/4/2015 0:00:00,94,2035,336.6000061,286.5,rsac,S-NPP,Nominal
73916,0,0,73917,96227,47.3387604,-96.330101,4/4/2015 0:00:00,94,2035,367,292.2000122,rsac,S-NPP,Nominal
73921,0,0,73922,106879,47.3378792,-95.7646027,4/10/2015 0:00:00,100,2022,337.7999878,288.8999939,rsac,S-NPP,Nominal
73923,0,0,73924,107225,47.3377991,-95.771698,4/10/2015 0:00:00,100,2022,367,293.2999878,rsac,S-NPP,Nominal
73929,0,0,73930,96935,47.3363113,-96.3304977,4/4/2015 0:00:00,94,2035,367,292.2999878,rsac,S-NPP,Nominal
74009,0,0,74010,765578,47.3276787,-96.3610992,10/22/2015 0:00:00,295,1922,356.1000061,297.7000122,rsac,S-NPP,Nominal
74028,0,0,74029,140768,47.3252296,-95.7432022,4/25/2015 0:00:00,115,1859,336.5,300,rsac,S-NPP,Nominal
74033,0,0,74034,139777,47.3242111,-95.7342987,4/25/2015 0:00:00,115,1859,331.2000122,295,rsac,S-NPP,Nominal
74038,0,0,74039,138355,47.3231392,-95.7399979,4/25/2015 0:00:00,115,1859,350,296.8999939,rsac,S-NPP,Nominal
74042,0,0,74043,593529,47.3225708,-96.3355026,8/16/2015 0:00:00,228,2020,340.7999878,290.6000061,rsac,S-NPP,Nominal
74043,0,0,74044,597863,47.3225212,-96.3332977,8/16/2015 0:00:00,228,2020,328.8999939,290.3999939,rsac,S-NPP,Nominal
74052,0,0,74053,122647,47.3214493,-93.3230972,4/18/2015 0:00:00,108,1931,330.5,291.7000122,rsac,S-NPP,Nominal
74065,0,0,74066,151467,47.3197517,-95.7843018,4/28/2015 0:00:00,118,1803,341,291.1000061,rsac,S-NPP,Nominal
74072,0,0,74073,123204,47.3182411,-93.3170013,4/18/2015 0:00:00,108,1751,367,295.2999878,rsac,S-NPP,Nominal
74074,0,0,74075,123224,47.3181381,-93.3161011,4/18/2015 0:00:00,108,1751,367,295,rsac,S-NPP,Nominal
74089,0,0,74090,123464,47.315609,-93.3235016,4/18/2015 0:00:00,108,1751,332.2999878,288.2999878,rsac,S-NPP,Nominal
74121,0,0,74122,122204,47.3074989,-96.1815033,4/17/2015 0:00:00,107,1950,348.2999878,304,rsac,S-NPP,Nominal
74123,0,0,74124,122364,47.3071404,-96.1820984,4/17/2015 0:00:00,107,1950,347.8999939,303.8999939,rsac,S-NPP,Nominal
74125,0,0,74126,117291,47.3069611,-96.1828003,4/15/2015 0:00:00,105,1847,331.7000122,298.3999939,rsac,S-NPP,Nominal
74147,0,0,74148,114206,47.3035698,-93.2935028,4/14/2015 0:00:00,104,1906,332.6000061,298.7000122,rsac,S-NPP,Nominal
74187,0,0,74188,730726,47.2946396,-96.2190018,9/22/2015 0:00:00,265,1845,329.8999939,282.2999878,rsac,S-NPP,Nominal
74205,0,0,74206,91570,47.2916908,-95.9199982,4/1/2015 0:00:00,91,824,309.3999939,275.6000061,rsac,S-NPP,Nominal
74215,0,0,74216,122370,47.29076,-94.6688004,4/17/2015 0:00:00,107,1950,330.2999878,301,rsac,S-NPP,Low
74228,0,0,74229,154289,47.2890511,-94.5379028,4/30/2015 0:00:00,120,1905,351.2999878,300.3999939,rsac,S-NPP,Nominal
74230,0,0,74231,154010,47.2879715,-94.5345001,4/30/2015 0:00:00,120,1905,333,299.5,rsac,S-NPP,Nominal
74362,0,0,74363,191408,47.2714882,-95.8451996,5/21/2015 0:00:00,141,1912,333.7999878,299.6000061,rsac,S-NPP,Nominal
74383,0,0,74384,190309,47.2690392,-95.8389969,5/21/2015 0:00:00,141,1912,332.2000122,300.2999878,rsac,S-NPP,Nominal
74389,0,0,74390,190134,47.268219,-95.8440018,5/21/2015 0:00:00,141,1912,344,302.3999939,rsac,S-NPP,Nominal
74403,0,0,74404,190374,47.2673988,-95.8490982,5/21/2015 0:00:00,141,1912,331.8999939,303.1000061,rsac,S-NPP,Low
74444,0,0,74445,190882,47.2649498,-95.8429031,5/21/2015 0:00:00,141,1912,352.6000061,315.6000061,rsac,S-NPP,Nominal
