FY ,Region,Forest Code,Forest Name,District Code ,District Name,STATE ,COUNTY ,LATITUDE ,LONGITUDE ,Treatment Type,Planned Date,Planned Acres,Accomplished Date,Accomplished Acres,Completed Date,WUI 
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.14,-120.81,Broadcast Burn,2010-03-15,35,2010-10-21,35,2010-10-21,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.156,-120.4835,Machine Pile Burn,2010-10-01,10.1,2010-10-28,10.1,2010-10-28,Y
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.12,-120.52,Broadcast Burn,2010-11-01,51,2010-11-05,51,2010-11-05,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.888,-120.449,Broadcast Burn,2010-05-11,37,2011-05-11,37,2011-05-11,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.1,-120.77,Machine Pile Burn,2010-11-01,1.1,2010-11-18,1.1,2010-11-18,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.1681,-120.673,Machine Pile Burn,2009-10-15,78.1,2010-11-19,78.1,2010-11-19,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.11,-120.53,Machine Pile Burn,2010-11-01,14,2010-11-06,14,2010-11-06,N
2011,05,17,Tahoe,54,American River Ranger District,California,Placer,39.13,-120.52,Broadcast Burn,2010-11-01,44,2010-11-06,44,2010-11-06,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.67,-102.49,Machine Pile Burn,2011-06-06,8,2011-06-06,8,2011-06-06,Y
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5553,-120.12,Machine Pile Burn,2009-07-30,1.1,2010-10-29,1.1,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5537,-120.1174,Machine Pile Burn,2009-07-30,1,2010-10-29,1,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5562,-120.1177,Machine Pile Burn,2009-07-30,1.5,2010-10-29,1.5,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5562,-120.1149,Machine Pile Burn,2009-07-30,1.7,2010-10-29,1.7,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.11,Machine Pile Burn,2009-07-30,1.5,2010-10-29,1.5,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5316,-120.1862,Machine Pile Burn,2010-10-15,15,2010-11-30,15,2010-11-30,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5523,-120.1814,Machine Pile Burn,2010-10-15,8,2010-11-17,8,2010-11-17,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5547,-120.1618,Machine Pile Burn,2010-10-15,9,2010-11-24,9,2010-11-24,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.6,-120.2,Machine Pile Burn,2010-11-09,134,2010-11-09,134,2010-11-09,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.4,-120.16,Machine Pile Burn,2010-11-01,5,2011-02-10,5,2011-02-10,Y
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5028,-120.124,Machine Pile Burn,2009-07-30,0.7,2010-10-29,0.7,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5543,-120.1226,Machine Pile Burn,2009-07-30,1.1,2010-10-29,1.1,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.5541,-120.1212,Machine Pile Burn,2009-07-30,1.1,2010-10-29,1.1,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.59,-120.15,Broadcast Burn,2011-05-15,36,2011-06-03,36,2011-06-03,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.51,-120.2,Broadcast Burn,2010-11-05,83,2010-11-05,83,2010-11-05,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.15,Broadcast Burn,2010-10-06,32,2010-10-06,32,2010-10-06,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.1,2010-10-29,1.1,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.53,-120.13,Machine Pile Burn,2008-11-30,1.8,2010-10-29,1.8,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.8,2010-10-29,1.8,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.2,2010-10-29,1.2,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.7,2010-10-29,1.7,2010-10-29,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.3,2010-10-29,1.3,2010-11-09,N
2011,05,17,Tahoe,56,Sierraville,California,Sierra,39.54,-120.12,Machine Pile Burn,2008-11-30,1.1,2010-10-29,1.1,2010-10-29,N
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.37,-120.19,Machine Pile Burn,2008-11-15,7.7,2010-10-15,7.7,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.41,-120.08,Broadcast Burn,2011-03-01,83,2011-03-01,83,2011-03-01,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.45,-120.23,Broadcast Burn,2010-08-09,2.4,2010-10-15,2.4,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.41,-120.08,Broadcast Burn,2011-03-01,83,2011-03-01,83,2011-03-01,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.42,-120.08,Broadcast Burn,2011-05-01,47,2011-05-01,47,2011-05-01,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.38,-120.187,Machine Pile Burn,2008-11-15,9.4,2010-10-15,9.4,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.43,-120.15,Machine Pile Burn,2008-10-15,49,2010-10-15,49,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.37,-120.2,Machine Pile Burn,2009-09-01,10,2010-12-15,10,2010-12-15,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.42,-120.08,Broadcast Burn,2011-05-01,47,2011-05-01,47,2011-05-01,Y
2011,05,17,Tahoe,57,Truckee,California,Nevada,39.44,-120.09,Broadcast Burn,2009-09-01,74,2010-10-15,74,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Placer,39.22,-120.2,Machine Pile Burn,2009-05-01,17,2010-10-15,17,2010-10-15,Y
2011,05,17,Tahoe,57,Truckee,California,Sierra,39.46,-120.1,Broadcast Burn,2011-05-01,91.2,2011-05-01,91.2,2011-05-01,Y
2011,05,17,Tahoe,57,Truckee,California,Sierra,39.46,-120.1,Broadcast Burn,2011-05-01,91.2,2011-05-01,91.2,2011-05-01,Y
2011,05,17,Tahoe,57,Truckee,California,Sierra,39.51,-120.07,Machine Pile Burn,2008-11-15,10,2010-10-15,10,2010-10-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8716,-120.0351,Machine Pile Burn,2011-01-03,0.7,2011-08-08,0.7,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8708,-120.0363,Machine Pile Burn,2011-01-03,0.8,2011-08-08,0.8,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8733,-120.0336,Machine Pile Burn,2011-01-03,0.5,2011-08-08,0.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8717,-120.0358,Machine Pile Burn,2011-01-03,0.5,2011-08-08,0.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8549,-120.0326,Machine Pile Burn,2011-01-03,2.9,2011-08-08,2.9,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8644,-120.0365,Machine Pile Burn,2011-01-03,0.5,2011-08-08,0.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8384,-120.0256,Machine Pile Burn,2010-10-01,0.2,2011-08-08,0.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8707,-120.0347,Machine Pile Burn,2010-10-01,0.3,2011-04-15,0.3,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0125,-120.1213,Machine Pile Burn,2011-01-03,1.1,2011-08-08,1.1,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0117,-120.1236,Machine Pile Burn,2011-01-03,2,2011-08-08,2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0447,-120.1228,Machine Pile Burn,2009-05-15,1.2,2011-08-08,1.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8931,-119.9869,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8687,-119.9921,Machine Pile Burn,2011-01-03,23.6,2011-08-01,23.6,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0131,-120.1176,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0177,-120.1212,Machine Pile Burn,2011-01-03,1.1,2011-08-08,1.1,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0164,-120.1251,Machine Pile Burn,2011-01-03,0.6,2011-08-08,0.6,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0135,-120.1238,Machine Pile Burn,2011-01-03,1,2011-08-08,1,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8754,-119.9973,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.6333,-120.1417,Broadcast Burn,2011-09-01,16.4,2011-09-30,16.4,2011-09-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8653,-120.0049,Machine Pile Burn,2010-10-01,0.6,2010-10-30,0.6,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8921,-119.9872,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.892,-119.9865,Machine Pile Burn,2010-10-01,0.6,2010-10-30,0.6,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8914,-119.9816,Machine Pile Burn,2010-10-01,0.4,2010-10-30,0.4,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8899,-119.9815,Machine Pile Burn,2010-10-01,0.5,2010-10-30,0.5,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8877,-119.9859,Machine Pile Burn,2010-10-01,0.5,2010-10-30,0.5,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8881,-119.9864,Machine Pile Burn,2010-10-01,0.4,2010-10-30,0.4,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8571,-119.9995,Machine Pile Burn,2010-10-01,1.3,2010-10-30,1.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8803,-119.9932,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.9,-120.0378,Machine Pile Burn,2010-10-01,27,2010-11-06,27,2010-11-06,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0446,-120.1256,Machine Pile Burn,2009-05-15,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.045,-120.1252,Machine Pile Burn,2009-05-15,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0449,-120.1234,Machine Pile Burn,2009-05-15,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0443,-120.1257,Machine Pile Burn,2009-10-15,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0454,-120.1256,Machine Pile Burn,2009-05-05,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0454,-120.1249,Machine Pile Burn,2009-05-15,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0427,-120.1219,Machine Pile Burn,2009-05-15,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0437,-120.1205,Machine Pile Burn,2009-07-07,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0421,-120.1242,Machine Pile Burn,2009-05-15,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0445,-120.1243,Machine Pile Burn,2009-05-15,1,2011-08-01,1,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8773,-119.9942,Machine Pile Burn,2010-10-01,0.6,2010-10-30,0.6,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8659,-120.0006,Machine Pile Burn,2010-10-01,0.4,2010-10-30,0.4,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.864,-120.002,Machine Pile Burn,2010-10-01,0.5,2010-10-30,0.5,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8659,-120.0061,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8662,-120.0035,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8843,-119.9872,Machine Pile Burn,2010-10-01,0.8,2010-10-30,0.8,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8634,-120.0094,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8809,-119.9928,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8746,-119.9972,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0166,-120.1218,Machine Pile Burn,2011-03-01,0.6,2011-08-01,0.6,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.014,-120.1196,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0138,-120.1228,Machine Pile Burn,2010-08-01,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0114,-120.1231,Machine Pile Burn,2011-01-03,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0121,-120.1197,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0127,-120.1227,Machine Pile Burn,2011-01-01,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.014,-120.1218,Machine Pile Burn,2011-08-01,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0187,-120.1187,Machine Pile Burn,2010-08-01,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0172,-120.1232,Machine Pile Burn,2011-01-03,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8627,-120.0364,Machine Pile Burn,2011-01-03,0.3,2011-08-08,0.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8667,-120.0327,Machine Pile Burn,2011-01-03,0.2,2011-08-08,0.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8653,-120.0362,Machine Pile Burn,2011-01-03,0.3,2011-08-08,0.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8658,-120.0356,Machine Pile Burn,2011-01-03,0.2,2011-08-08,0.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8372,-120.0247,Machine Pile Burn,2010-10-01,0.3,2011-04-15,0.3,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8372,-120.0237,Machine Pile Burn,2010-10-01,0.4,2011-04-15,0.4,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.031,-120.1249,Machine Pile Burn,2011-01-03,1.5,2011-08-08,1.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.016,-120.1229,Machine Pile Burn,2011-01-03,2.3,2011-08-08,2.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0175,-120.122,Machine Pile Burn,2011-01-03,1.1,2011-08-08,1.1,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.884,-120.0239,Machine Pile Burn,2011-01-03,0.4,2011-08-01,0.4,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.948,-119.9412,Machine Pile Burn,2011-01-03,0.3,2011-08-08,0.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.9492,-119.9429,Machine Pile Burn,2011-01-03,0.2,2011-08-08,0.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.9487,-119.9419,Machine Pile Burn,2011-01-03,0.6,2011-08-08,0.6,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0141,-120.1204,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0103,-120.1188,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0123,-120.1227,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.013,-120.1203,Machine Pile Burn,2011-01-03,0.4,2011-08-01,0.4,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0188,-120.1221,Machine Pile Burn,2011-01-03,1.2,2011-08-08,1.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8584,-119.9957,Machine Pile Burn,2010-10-01,0.2,2010-10-30,0.2,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8572,-120.0012,Machine Pile Burn,2010-10-01,0.2,2010-10-30,0.2,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8532,-120.002,Machine Pile Burn,2010-10-01,0.5,2010-10-30,0.5,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0297,-120.1234,Machine Pile Burn,2011-01-03,0.2,2011-07-28,0.2,2011-07-28,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0297,-120.1227,Machine Pile Burn,2009-08-01,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.9012,-119.9828,Machine Pile Burn,2010-10-01,5.2,2010-10-30,5.2,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8371,-120.0266,Machine Pile Burn,2010-10-01,0.2,2011-04-15,0.2,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0102,-120.1216,Machine Pile Burn,2011-01-03,1.2,2011-08-08,1.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.01,-120.1202,Machine Pile Burn,2011-01-03,2.2,2011-08-08,2.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0098,-120.1231,Machine Pile Burn,2011-01-03,2.3,2011-08-08,2.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8384,-120.0229,Machine Pile Burn,2010-10-01,0.3,2011-04-15,0.3,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8379,-120.0263,Machine Pile Burn,2010-10-01,0.8,2011-04-15,0.8,2011-04-15,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8381,-120.03,Machine Pile Burn,2010-10-01,1,2010-10-30,1,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0284,-120.1234,Machine Pile Burn,2011-01-03,0.1,2011-08-01,0.1,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0278,-120.1236,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0226,-120.122,Machine Pile Burn,2011-01-03,0.2,2011-08-01,0.2,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0211,-120.1222,Machine Pile Burn,2011-01-03,0.7,2011-08-01,0.7,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0194,-120.121,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0151,-120.1219,Machine Pile Burn,2011-01-03,0.3,2011-08-01,0.3,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0205,-120.1227,Machine Pile Burn,2011-01-03,2,2011-08-08,2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0146,-120.1243,Machine Pile Burn,2011-01-03,2.3,2011-08-08,2.3,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0135,-120.125,Machine Pile Burn,2011-01-03,2.4,2011-08-08,2.4,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0134,-120.121,Machine Pile Burn,2011-01-03,0.5,2011-08-08,0.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0134,-120.121,Machine Pile Burn,2011-01-03,0.5,2011-08-08,0.5,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0127,-120.1238,Machine Pile Burn,2011-01-03,1.9,2011-08-08,1.9,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0129,-120.122,Machine Pile Burn,2011-01-03,0.6,2011-08-08,0.6,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0178,-120.124,Machine Pile Burn,2011-01-03,0.9,2011-08-08,0.9,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0247,-120.1227,Machine Pile Burn,2011-01-03,0.7,2011-08-08,0.7,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0249,-120.1235,Machine Pile Burn,2011-01-03,0.6,2011-08-08,0.6,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8544,-120.0367,Machine Pile Burn,2011-01-03,0.3,2011-08-04,0.3,2011-08-04,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.851,-120.0101,Machine Pile Burn,2010-10-01,0.3,2010-10-30,0.3,2010-10-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,38.8647,-120.0171,Machine Pile Burn,2011-01-03,0.2,2011-08-08,0.2,2011-08-08,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0289,-120.1188,Machine Pile Burn,2011-01-03,0.1,2011-08-01,0.1,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0195,-120.1226,Machine Pile Burn,2011-01-03,0.7,2011-08-01,0.7,2011-08-01,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0227,-120.1343,Machine Pile Burn,2011-09-30,140,2011-09-30,140,2011-09-30,Y
2011,05,19,Lake Tahoe Basin,53,LTBMU/Eldorado,California,El Dorado,39.0241,-120.1234,Machine Pile Burn,2011-01-01,0.4,2011-08-08,0.4,2011-08-08,Y
